player_name,pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,pfx_x,pfx_z,release_spin_rate,release_extension
"Gillaspie, Logan",CH,87.71363636363637,-0.7481818181818182,5.849545454545455,670810.0,-15.354545454545455,6.91090909090909,1538.8636363636363,6.390909090909091
"Gillaspie, Logan",CU,82.68333333333334,-0.323,6.110333333333333,670810.0,3.036,-10.296,2304.133333333333,6.22
"Gillaspie, Logan",FC,92.12,-0.696,5.875,670810.0,-0.9480000000000001,9.959999999999999,2302.2,6.25
"Gillaspie, Logan",FF,94.79859154929578,-0.4142253521126761,6.100704225352112,670810.0,-7.269295774647888,16.76112676056338,2234.521126760563,6.321126760563381
"Gillaspie, Logan",SL,85.05000000000001,-0.915,5.985,670810.0,5.220000000000001,9.36,2307.5,6.4
"Gillaspie, Logan",ST,83.60625,-0.821875,5.92125,670810.0,12.795,-2.685,2393.3125,6.19375
"Gillispie, Connor",CH,87.51935483870967,-1.861290322580645,5.348387096774194,687362.0,-16.385806451612904,5.670967741935484,1953.9032258064517,6.151612903225806
"Gillispie, Connor",FC,88.04666666666667,-2.0163333333333333,5.325666666666667,687362.0,0.528,9.936,2475.3,6.136666666666667
"Gillispie, Connor",FF,92.16551724137932,-1.8355172413793102,5.4191379310344825,687362.0,-9.132413793103447,17.240689655172414,2295.103448275862,6.162068965517241
"Gillispie, Connor",SL,82.54736842105264,-2.0778947368421052,5.225263157894737,687362.0,8.621052631578948,2.576842105263158,2467.9473684210525,6.105263157894737
"Ginkel, Kevin",FF,96.03306188925082,-2.1267100977198696,6.40457654723127,656464.0,-9.98071661237785,15.057068403908795,2420.42671009772,6.860586319218241
"Ginkel, Kevin",SI,94.50782608695651,-2.1750434782608696,6.360347826086957,656464.0,-15.19721739130435,10.704,2293.3217391304347,6.949565217391305
"Ginkel, Kevin",SL,87.44373626373627,-2.122967032967033,6.477626373626374,656464.0,4.0254065934065935,-0.5261538461538462,2484.786813186813,6.769230769230769
"Ginn, J.T.",CH,86.99066666666667,-1.3781333333333334,5.647200000000001,669372.0,-14.737599999999999,2.8304,1507.9066666666668,6.706666666666667
"Ginn, J.T.",FF,92.15555555555555,-1.4483333333333333,5.738333333333333,669372.0,-6.973333333333333,12.333333333333334,2033.3333333333333,6.583333333333333
"Ginn, J.T.",SI,92.92395437262357,-1.2260456273764258,5.768631178707225,669372.0,-15.502357414448669,6.109961977186312,1998.1178707224335,6.7231939163498105
"Ginn, J.T.",SL,85.31257861635221,-1.6583018867924528,5.450188679245283,669372.0,3.2437735849056604,1.9584905660377356,2173.3584905660377,6.638993710691824
"Glasnow, Tyler",CU,83.68543956043956,-1.4682967032967034,6.157774725274725,607192.0,3.42032967032967,-12.018791208791209,2747.2087912087914,7.210989010989011
"Glasnow, Tyler",FF,96.30958429561201,-1.5102078521939952,6.056859122401847,607192.0,-0.24734411085450347,16.192517321016165,2560.5005793742757,7.490877598152426
"Glasnow, Tyler",SI,96.56104651162791,-1.5702325581395349,6.008139534883721,607192.0,-10.691162790697675,14.443953488372093,2496.8362573099416,7.512209302325581
"Glasnow, Tyler",SL,89.94726930320151,-1.7671374764595105,5.994595103578154,607192.0,2.4237288135593222,0.3559322033898305,2715.1111111111113,7.332015065913371
"Gomber, Austin",CH,81.05092936802974,2.1751672862453533,6.423197026022304,596295.0,10.077992565055762,10.430631970260224,1664.1431226765799,6.840892193308551
"Gomber, Austin",FF,90.40274361400189,2.1898864711447494,6.573888363292337,596295.0,7.595761589403974,17.01911069063387,2179.9526515151515,6.699243140964995
"Gomber, Austin",KC,77.58057921635435,2.115502555366269,6.552964224872232,596295.0,-7.546712095400341,-10.94739352640545,2555.1313993174062,6.642930153321976
"Gomber, Austin",PO,89.7,2.89,6.52,596295.0,11.28,15.72,2094.0,6.6
"Gomber, Austin",SI,90.15,2.49,6.505,596295.0,13.8,15.059999999999999,2190.5,6.75
"Gomber, Austin",SL,83.75102974828374,2.2583524027459956,6.528054919908468,596295.0,-5.07487414187643,3.3234782608695648,2408.5733944954127,6.74279176201373
"Gonzales, Marco",CH,80.18273381294964,2.1029496402877697,5.16410071942446,594835.0,16.295827338129495,4.223309352517985,2134.05035971223,6.458992805755395
"Gonzales, Marco",CU,79.04363636363635,1.9352727272727273,5.2690909090909095,594835.0,0.35563636363636364,-6.102545454545455,2139.3818181818183,6.365454545454546
